id,genres,original_title,overview,backdrop_path,poster_path,budget,release_date,revenue,runtime,year,trailer
522478,"Family, Adventure, Animation",Peter Rabbit 2: The Runaway,"Peter Rabbit runs away from his human family when he learns they are going to portray him in a bad light in their book. Soon, he crosses paths with an older rabbit who ropes him into a heist.",/5HjzYTihkH7EvOWSE7KcsF6pBMM.jpg,/cycDz68DtTjJrDJ1fV8EBq2Xdpb.jpg,45000000,2021-03-25,153000000,93,2021,oCR7-3cxL48
503616,"Romance, Comedy",Second Act,"Value Shop assistant manager Maya Vargas wants only one thing for her 43rd birthday -- a promotion. While her résumé may not scream upper management, her track record certainly does; she is an innovator who listens to her customers and delivers results. When she loses the job to a college-educated candidate, Maya sets out to prove to Madison Avenue that street smarts are as valuable as book smarts -- and it's never too late for a second act.",/gZ1n5lvEWLTQgmVbeKHyfIUrqgx.jpg,/maUMIZVGs8g1hYtq4dQ9Lg9FtVF.jpg,16000000,2018-11-22,72282227,103,2018,YsVo5necW6Q
451915,Drama,Beautiful Boy,"After he and his first wife separate, journalist David Sheff struggles to help their teenage son, who goes from experimenting with drugs to becoming devastatingly addicted to methamphetamine.",/sOhtC4cmaYPOlcjXCWxxrx2NKKn.jpg,/u2Gfv0mz3xePsgyCPHovrnFL1sB.jpg,25000000,2018-10-12,7700000,119,2018,8NR8w8s9zWA
49022,"Comedy, Drama, Romance",Something Borrowed,"Though Rachel is a successful attorney and a loyal, generous friend, she is still single. After one drink too many at her 30th-birthday celebration, Rachel unexpectedly falls into bed with her longtime crush, Dex -- who happens to be engaged to her best friend, Darcy. Ramifications of the liaison threaten to destroy the women's lifelong friendship, while Ethan, Rachel's confidant, harbors a potentially explosive secret of his own.",/oD9PdTC1AUvsE2j2bUn8tusDVcO.jpg,/66VZu75VeLGc6tcAypqyGzWcPeN.jpg,35000000,2011-05-05,65090821,112,2011,U2p1u13R-eE
20943,"Comedy, Romance",The Ugly Truth,"A romantically challenged morning show producer is reluctantly embroiled in a series of outrageous tests by her chauvinistic correspondent to prove his theories on relationships and help her find love. His clever ploys, however, lead to an unexpected result.",/5etQ5b9reaWiSJtc9cZK5ULVADp.jpg,/2rq96Ihbqb1eU3TEBVtgFlqbeX7.jpg,38000000,2009-07-24,321700000,96,2009,DvsZtGxsvV0
13885,"Drama, Horror",Sweeney Todd: The Demon Barber of Fleet Street,"The infamous story of Benjamin Barker, a.k.a Sweeney Todd, who sets up a barber shop down in London which is the basis for a sinister partnership with his fellow tenant, Mrs. Lovett. Based on the hit Broadway musical.",/obYVvi6eD4rjFeC7g4uoZQPIh7F.jpg,/gAW4J1bkRjZKmFsJsIiOBASeoAp.jpg,50000000,2007-12-20,152000000,116,2007,sPlP0o5iDF0
892835,"Comedy, Romance, Drama",Book of Love,"Henry, an English writer who has written a new book that has become a failure in the U.K, gets notified that the dull book has been highly trending over in Mexico. Little does he know that Maria, a Spanish translator, turned the book into an erotic novel. Henry and Maria then swerve around Mexico to do a book tour and go through a wind of events.",/cJ0rlqYZNW2HaUoEWcFRMqr7XER.jpg,/eLrXzWWGlCQ9V2iNGyhVz7nMTTU.jpg,0,2022-01-06,398876,106,2022,7pJ394c64UI
826749,"Action, Thriller, Crime",Fortress,"The story revolves around a top-secret resort for retired U.S. intelligence officers. A group of criminals led by Balzary breach the compound, hellbent on revenge on Robert, forcing the retired officer and his son to save the day.",/uYa9EvkWgmE3EhcSdEAOzRqiydw.jpg,/sR6OQUvOnQ0OrRLo7hhonaQhuaE.jpg,20000000,2021-12-17,52169,100,2021,LdqK7CuCYp4
823625,"Action, Thriller, Adventure",Blacklight,Travis Block is a shadowy Government agent who specializes in removing operatives whose covers have been exposed. He then has to uncover a deadly conspiracy within his own ranks that reaches the highest echelons of power.,/el7Bt94ctUYx4cZQ5sJ2HSLA1Jn.jpg,/wX708rQubEh0lzHmL516ZdhXqAA.jpg,43000000,2022-02-10,15902207,104,2022,k_N9pU4FMOs
763329,"Drama, Comedy",Red Rocket,"Finding himself down and out in Los Angeles, former porn star Mikey Saber decides to crawl back to his hometown of Texas City, Texas, where his estranged wife and mother-in-law are living. Just as this dysfunctional family seems to be making things work, Mikey meets a young woman named Strawberry working the cash register at a local doughnut shop.",/gsJQcNtnZEzfkJVi1S8bdzLR4LX.jpg,/xJnT12NfUTTaYNM5Sn1m8pkmuud.jpg,1100000,2021-12-10,2200000,130,2021,Wfndmy-6e28
761563,"Horror, Drama, Fantasy",Medusa,"After being bitten by a lethal snake, a young woman experiences changes in her senses and appearance, as she sheds her old self and slowly turns into a deadly weapon.",/3h1AXkYA1yazZaFPVA12FtmtYye.jpg,/fs8RXnnJkYKo53R8A6eakzcTTHj.jpg,0,2020-11-07,10224,90,2020,V-I4XuPlNVo
615904,"Romance, Comedy, Music",Marry Me,"Pop superstar Kat Valdez is about to get married before an audience of her loyal fans. However, seconds before the ceremony, she learns about her fiance's cheating ways and has a meltdown on stage. In a moment of inspired insanity, Kat locks eyes with a total stranger in the crowd and marries him on the spot. As forces conspire to separate the unlikely newlyweds, they must soon decide if two people from such different worlds can find true love together.",/vdQdA6sAqnTbkyxGh6lpoEvNfEG.jpg,/ko1JVbGj4bT8IhCWqjBQ6ZtF2t.jpg,23000000,2022-02-09,44000000,112,2022,Ebv9_rNb5Ig
611213,"Romance, Comedy",The Prom,"After the PTA of a conservative high school in Indiana bans same-sex couples from attending the annual prom, a gang of flamboyant Broadway stars try to boost their image by showing up to support two lesbian students.",/pF4pEiMHKvCIqX3h582tTCoNkwC.jpg,/9oHvqd1QL5kaqt6zmCuDmM8esjV.jpg,0,2020-12-02,187432,130,2020,TJ0jBNa6JUQ
557946,"Action, Crime, Thriller",Last Looks,"A disgraced ex-cop seeks solace by moving to the woods, but his quiet life comes to an end when a private eye recruits him to investigate the murder of an eccentric TV star's wife.",/6uKXrsdguwZrtG5BL1wBHvxWs3Z.jpg,/ud0XdA2xAghDR66j3I84DnNlC2g.jpg,0,2022-01-27,365644,110,2022,hR2LtOlmhyU
546121,"Thriller, Horror, Drama",Run,"Chloe, a teenager who is confined to a wheelchair, is homeschooled by her mother, Diane. Chloe soon becomes suspicious of her mother and begins to suspect that she may be harboring a dark secret.",/rLchzndbDRy41J9X363pMePbV5x.jpg,/ilHG4EayOVoYeKqslspY3pR4wzC.jpg,1700000,2020-11-20,5184368,90,2020,z_v0icKzgw0
522016,"Action, Adventure, Thriller",The 355,"A group of top female agents from American, British, Chinese, Colombian, and German government agencies are drawn together to try and stop an organization from acquiring a deadly weapon to send the world into chaos.",/dEE5tjmrxf4xrKrTnyghLsPSt6f.jpg,/xef9Ht77B2igqZv754HNdW8qZCk.jpg,75000000,2022-01-05,55700000,122,2022,SV0s2S9reT0
482321,"Animation, Science Fiction, Family, Comedy",Ron's Gone Wrong,"In a world where walking, talking, digitally connected bots have become children's best friends, an 11-year-old finds that his robot buddy doesn't quite work the same as the others do.",/3R5f4972Iu2qsc5rRryNdd3T6wq.jpg,/plzgQAXIEHm4Y92ktxU6fedUc0x.jpg,0,2021-10-14,60692022,107,2021,8I8nMtzN05s
458576,"Action, Fantasy, Adventure",Monster Hunter,"A portal transports Cpt. Artemis and an elite unit of soldiers to a strange world where powerful monsters rule with deadly ferocity. Faced with relentless danger, the team encounters a mysterious hunter who may be their only hope to find a way home.",/8tNX8s3j1O0eqilOQkuroRLyOZA.jpg,/1UCOF11QCw8kcqvce8LKOO6pimh.jpg,60000000,2020-12-03,42145959,103,2020,BeON-bSbrL4
423333,Drama,Mass,Two couples meet for a painful and raw conversation in the aftermath of a violent tragedy.,/cv6Nn8Yt9mgFoUSievEdW9JK82A.jpg,/c3MQ3YZKJadrH2Yv45i07qMHGPM.jpg,0,2021-10-08,131357,111,2021,WgvsfKhGdgI
406990,"Science Fiction, Thriller, Mystery, Action",What Happened to Monday,"In a world where families are limited to one child due to overpopulation, a set of identical septuplets must avoid being put to a long sleep by the government and dangerous infighting while investigating the disappearance of one of their own.",/j7ij93mtHXAF8D3PjRSEaKPHpIE.jpg,/atOgZMJpMrTdpqvPiHVPfBhR61l.jpg,20000000,2017-08-18,27975429,123,2017,idZPTuwcMJA
245842,"Fantasy, Adventure, Family",The King's Daughter,"King Louis XIV's quest for immortality leads him to capture and steal a mermaid's life force, a move that is further complicated by his illegitimate daughter's discovery of the creature.",/o3U4733mGsmieBeqs4Sw2ze6n53.jpg,/zwRf07ECh7nV7xlahKzN5wFYhGx.jpg,40500000,2022-01-21,2200000,94,2022,0yuwbPwGNEw
811592,"Action, Thriller",One Shot,"An elite squad of Navy SEALs, on a covert mission to transport a prisoner off a CIA black site island prison, are trapped when insurgents attack while trying to rescue the same prisoner.",/srJ7haOhfykoPOYPQrstOaFem08.jpg,/3OXiTjU30gWtqxmx4BU9RVp2OTv.jpg,0,2021-11-05,29439,97,2021,8PmV8GFrZzo
793285,Drama,God's Not Dead: We The People,Reverend Dave has to defend himself and a group of Christian homeschooling families after an inspection by local government officials.,/d5joxxmvAFGXtfXIoChbu0z4bxd.jpg,/rEwacCPCUSdncxZ3RWplQd2WhIe.jpg,5000000,2021-10-04,1200000,91,2021,YuMBAq-ROh4
787723,"Action, Drama, Thriller",13 Minutes,"As a new day begins in the small American town of Minninnewah, the residents start their day as ordinary as the next. Mother Nature, however, has other plans for them. Inhabitants have just 13 minutes to seek shelter before the largest tornado on record ravages the town, leaving them struggling to protect their loved ones and fighting for their lives. Left to deal with the aftermath, four families must overcome their differences and find strength in each other in order to survive.",/6oVyb2vnpXbc3fD47Hepe0HJ9uw.jpg,/vXyKsKEmmONGXH3sf8o4b8YWJGC.jpg,0,2021-10-29,67413,109,2021,YiEFZLRyRQo
680058,Documentary,The Rescue,"The enthralling, against-all-odds story that transfixed the world in 2018: the daring rescue of twelve boys and their coach from deep inside a flooded cave in Northern Thailand.",/gOBKWe6lHlt8srk11TFlDuBtl0H.jpg,/kC7fVtCkJACwPBaRr2hlj2whfKX.jpg,0,2021-10-08,946634,107,2021,raVceiFQSjw
675445,"Animation, Family, Adventure, Comedy",PAW Patrol: The Movie,Ryder and the pups are called to Adventure City to stop Mayor Humdinger from turning the bustling metropolis into a state of chaos.,/wawIfsBlzgZYtHrBn8RUtGIZTgF.jpg,/jXavWyam2VPR6bOhLwwuP3K2Hw4.jpg,26000000,2021-08-09,144327371,86,2021,LRMTr2VZcr8
610253,"Horror, Thriller, Action, Drama",Halloween Kills,"Michael manages to free himself from Laurie Strode's trap to resume his ritual bloodbath. As she fights for her life from injuries from their last encounter, she inspires her daughter Karen, her granddaughter Allyson, and all of Haddonfield to rise up against the unstoppable monster.",/2cdrhlf3hvvueGyQDx0u8jpWvQR.jpg,/4CclCDyQXBBgz62Qtp3CoflQE5g.jpg,20000000,2021-10-14,133423964,105,2021,hL6R3HmQfPc
595148,"Comedy, Drama",Irresistible,"A Democratic political consultant helps a retired Marine colonel run for mayor in a small, conservative Wisconsin town.",/eZ8eK0moqUo6Vwq08OK1POfyUF5.jpg,/hUpYDriYa5YkwwxeafUsowTweBg.jpg,0,2020-07-01,177418,101,2020,0vhaAoSm1NY
585245,"Family, Adventure, Comedy, Fantasy, Animation",Clifford the Big Red Dog,"As Emily struggles to fit in at home and at school, she discovers a small red puppy who is destined to become her best friend. When Clifford magically undergoes one heck of a growth spurt, becomes a gigantic dog and attracts the attention of a genetics company, Emily and her Uncle Casey have to fight the forces of greed as they go on the run across New York City. Along the way, Clifford affects the lives of everyone around him and teaches Emily and her uncle the true meaning of acceptance and unconditional love.",/zBkHCpLmHjW2uVURs5uZkaVmgKR.jpg,/30ULVKdjBcQTsj2aOSThXXZNSxF.jpg,64000000,2021-11-10,107347356,97,2021,PsE3aHTkQYk
516329,"Drama, Horror, Mystery",Antlers,"A small-town Oregon teacher and her brother, the local sheriff, discover a young student is harbouring a dangerous secret that could have frightening consequences.",/10sdvlxjeTZNBxPg0PLl4CKU7v0.jpg,/cMch3tiexw3FdOEeZxMWVel61Xg.jpg,17000000,2021-10-28,18867659,99,2021,2aiYxwVuZ1o
10060,"Drama, Crime, Music",Get Rich or Die Tryin',"A tale of an inner city drug dealer who turns away from crime to pursue his passion, rap music.",/bxJmFRjwWnpoLFkp5OSzA7xfzn6.jpg,/aaEJu8vFKtrAoSRtw3xjCf1aM5d.jpg,40000000,2005-11-09,46442528,117,2005,HJL2hh3jtoE
848886,Horror,Hellbender,"A teen and her mother live simply in a home in the woods, spending their time making metal music. A chance encounter with a fellow teen causes her to uncover a connection between her family and witchcraft, which causes a rift with her mother.",/rJcswoyg0pw9oRJarbGC0sIazR1.jpg,/uLDYfeJ9BvrQsC3MBqMUjG4Hgaz.jpg,0,2021-09-28,67474,83,2021,PtxPffFiLo8
812204,"Animation, Comedy, Music, Family",Rock Dog 2: Rock Around the Park,"When Bodi and his band 'True Blue' leave Snow Mountain to tour with pop sensation Lil' Foxy, they learn that fame comes at a price.",/uljTV5en1IDNys7w7MLf5DAOTUD.jpg,/kETYRGA15L0wkVPugSl8lKmSgFn.jpg,0,2021-08-05,786528,90,2021,UoYB1Zn6lR4
774714,"Action, Thriller, Crime",Out of Death,"As Shannon, a woman who wants to put her father's ashes away in the woods witnesses a corrupt cop dealing drugs with a junkie, she has to try and run away after she gets rampaged by two discreditable cops after they see her taking secret photographs of their crime maneuver. They then do a cat-and-mouse game around the woods as Shannon teams up with a retired sheriff along the way for more reinforcement. It's just a diversion of survival and egalitarianism.",/cjcEZW4DzJgdzF3MeA9XhIdq4z5.jpg,/zan6xYKNGKgkp2hFajU398I1iTD.jpg,0,2021-07-16,95813,95,2021,XR2tg6h39B4
774021,"Drama, Horror, Science Fiction",Demonic,A young woman unleashes terrifying demons when supernatural forces at the root of a decades-old rift between mother and daughter are ruthlessly revealed.,/tFBVXnqmsmoSFR3rbltTfdGIMgV.jpg,/pUK9duiCK1PKqWA5rRQ4XBMHITH.jpg,0,2021-07-29,68581,104,2021,dUUtdDnxRuY
749274,"Drama, Western",Cry Macho,A one-time rodeo star and washed-up horse breeder takes a job from an ex-boss to bring the man's young son home from Mexico.,/g6wufgtycJCP508tlC3crSYFCgC.jpg,/esrzqq7Ud8yoslFTu3J5HqTJVOQ.jpg,33000000,2021-09-16,16510734,104,2021,JVc8SI5CAKw
682532,"Drama, Thriller, Horror",John and the Hole,"While exploring the neighboring woods, 13-year-old John discovers an unfinished bunker — a deep hole in the ground. Seemingly without provocation, he drugs his affluent parents and older sister and drags their unconscious bodies into the bunker, where he holds them captive. As they anxiously wait for John to free them from the hole, the boy returns home, where he can finally do what he wants.",/hwrR53NC0rQV24ESbqsQxj4nmht.jpg,/rLYJ7YaVqEkF7jYbQDprmSSkWWW.jpg,0,2021-08-06,25386,103,2021,uddPHOuQh7E
670429,"Horror, Fantasy",Witch Hunt,"In a modern America where witches are real and witchcraft is illegal, a sheltered teenager must face her own demons and prejudices as she helps two young witches avoid law enforcement and cross the southern border to asylum in Mexico.",/fpj4gZVOxD9D4sAyMwcHxq01HCo.jpg,/vHKlIci8f38GaAd361EW0VSx91k.jpg,0,2021-10-01,56415,92,2021,dtZKI8Ibi70
649394,"History, Drama",Worth,"Kenneth Feinberg, a powerful D.C. lawyer appointed Special Master of the 9/11 Fund, fights off the cynicism, bureaucracy, and politics associated with administering government funds and, in doing so, discovers what life is worth.",/A2tQrEbK8T9gxa6kLW7Fc65EXlO.jpg,/xMFKTgRRCxfZGmFQVxBsQYAQufo.jpg,0,2021-07-21,106645,118,2021,OOAemeB9CAw
645788,"Action, Adventure, Thriller",The Protégé,"Rescued as a child by the legendary assassin Moody and trained in the family business, Anna is the world’s most skilled contract killer. When Moody, the man who was like a father to her and taught her everything she needs to know about trust and survival, is brutally killed, Anna vows revenge. As she becomes entangled with an enigmatic killer whose attraction to her goes way beyond cat and mouse, their confrontation turns deadly and the loose ends of a life spent killing will weave themselves ever tighter.",/fbTxsnJcQwuwzCEu9VEiU9lV75Y.jpg,/iQUj7MptHUlcXpaMLrqRNZRxGA9.jpg,0,2021-08-19,8639684,109,2021,fSqa0a3mGk8
644089,Drama,Blue Bayou,"As a Korean-American man raised in the Louisiana bayou works hard to make a life for his family, he must confront the ghosts of his past as he discovers that he could be deported from the only country he has ever called home.",/wETWXzbvn0LhrPGLeRqyIeIl0E8.jpg,/a4xykTie8BOSW0y6K5u1AcmW4HW.jpg,0,2021-09-10,750000,117,2021,Jh59H_d19Kg
630392,"Horror, Drama, Thriller",The Cursed,"In the late 19th century, a brutal land baron slaughters a Roma clan, unleashing a curse on his family and village. In the days that follow, the townspeople are plagued by nightmares, the baron's son goes missing, and a boy is found murdered. The locals suspect a wild animal, but a visiting pathologist warns of a more sinister presence lurking in the woods.",/hPurpFeAkvkvWYRVSDYGDaDSgva.jpg,/bewmBcjJxHeipS1PNu9Lfyvt3zY.jpg,0,2021-07-28,4588389,111,2021,-zT0jhfm1og
617502,"Action, Thriller",Jolt,A bouncer with an anger management problem goes on a furious and resentful rampage after the murder of a friend.,/wPjtacig0kIkVcTQmXoNt6jbMwo.jpg,/b0fBzqCmHr0a0XkeAdhc02XhKXG.jpg,0,2021-07-15,238524,91,2021,3BSSoD73TSk
616651,"Drama, Crime, Thriller",Stillwater,"Bill Baker, an American oil-rig roughneck from Oklahoma, travels to Marseille to visit his estranged daughter, Allison, who is in prison for a murder she claims she did not commit. Confronted with language barriers, cultural differences, and a complicated legal system, Bill builds a new life for himself in France as he makes it his personal mission to exonerate his daughter.",/70xJCPOvP16XnrtO9WSkCek12sv.jpg,/1lrPR7ah1KElPKnCsxmIRE1OlIh.jpg,20000000,2021-07-29,19754272,139,2021,9cq1lPPeMUY
609242,"Comedy, Thriller, Crime",El robo del siglo,"In 2006, a group of thieves performed what is considered one of the most famous and smart bank heists in the history of Argentina. How they robbed the Rio bank is as surprising as what happened afterwards. This is their story.",/wEVSupeNO7EjjCFieEv2zt4oJei.jpg,/1zL4VCVin4S8kOXhszMDqfwWPCM.jpg,0,2020-01-16,7627100,114,2020,u3rtVNSC-FU
597316,"Animation, Family, Fantasy, Comedy, Adventure",My Little Pony: A New Generation,"Equestria's divided. But a bright-eyed hero believes Earth Ponies, Pegasi and Unicorns should be pals — and, hoof to heart, she’s determined to prove it.",/ewkYX7RWQMV6W1zfR0Ans0FissS.jpg,/uvbj8puRj37Pc8FS4rIfVeReYFF.jpg,0,2021-09-22,4100000,90,2021,Pa_PRDVpjSk
