id,genres,original_title,overview,backdrop_path,poster_path,budget,release_date,revenue,runtime
13107,"Comedy, Drama",Henry Poole Is Here,Henry Poole abandons his fiancée and family business to spend what he believes are his remaining days alone. The discovery of a 'miracle' by a nosy neighbor ruptures his solitude and restores his faith in life.,/qVrk2eQ4MjLuD564KO1IfUlJtSX.jpg,/2aTt7ZNocc5NoZjACTsrSUX9I62.jpg,0,2008-08-15,1829917,99
13078,Drama,The Babysitters,"Seventeen-year-old Shirley is a good student who works as a babysitter in order to make money for college. One night Michael, a father Shirley works for, confesses he's unhappy with married life. Shirley has a crush on Michael, and seizes this moment to kiss him. Michael is so happy he presents Shirley with a big tip, which gives her an idea. Shirley plans to make extra money by setting up her teenage friends with other unhappy fathers.",/hKHX04i2zQrgZJdxS9UuFsgPUd7.jpg,/nsrNUqGXI95unRKZEu8BJ584xWn.jpg,0,2008-05-09,44852,88
13067,"Romance, Comedy, Drama",In the Land of Women,"After a bad breakup with his girlfriend leaves him heartbroken, Carter Webb moves to Michigan to take care of his ailing grandmother. Once there, he gets mixed up in the lives of the mother and daughters who live across the street.",/dUEFKK9iUIjadCVLVBaP0azpLce.jpg,/qbfVeY8sE3luiRXYZTPT9rjV6p1.jpg,10000000,2007-04-20,17562071,97
13059,"Horror, Science Fiction, Thriller",The Signal,"A horror film told in three parts, from three perspectives, in which a mysterious transmission that turns people into killers invades every cell phone, radio, and television.",/vguQyReCAYJg6EVwokOLPWAZwuH.jpg,/qRs8osQJZLItwQER2bzuuK9A0sp.jpg,50000,2007-07-13,249905,103
13056,"Action, Crime",Punisher: War Zone,"Waging his one-man war on the world of organized crime, ruthless vigilante-hero Frank Castle sets his sights on overeager mob boss Billy Russoti. After Russoti is left horribly disfigured by Castle, he sets out for vengeance under his new alias: Jigsaw. With the ""Punisher Task Force"" hot on his trail and the FBI unable to take Jigsaw in, Frank must stand up to the formidable army that Jigsaw has recruited before more of his evil deeds go unpunished.",/sPDIOvqyVzPo1Xu46BAB6aSGvSF.jpg,/oOvKJgYUIpfswGHAdW6159bPbvM.jpg,20500000,2008-12-05,10089373,102
13051,"Crime, Action, Drama, Thriller, Mystery",Max Payne,"A DEA agent whose family was slain as part of a conspiracy, and an assassin out to avenge her sister's death, join forces to solve a series of murders in New York City.",/8tXo6o4cYzFxKYZPEKamWhkvN7x.jpg,/3cWnCG5NyXJYARO2hmNqfbbgrMA.jpg,35000000,2008-10-15,85416905,100
13025,"Horror, Fantasy, Science Fiction, Thriller",Diary of the Dead,A terrified group of college film students record the pandemic rise of flesh-eating zombies while struggling for their own survival.,/vjedSpn9vaN3Xxzr7MxW9RFGW50.jpg,/tGktSJW5dPf8QIjmcqum4KOEZPZ.jpg,2000000,2007-05-26,5540941,96
13018,"Thriller, Mystery",Deception,"As a corporate auditor who works in a number of different offices, Jonathan McQuarry wanders without an anchor among New York's power brokers. A chance meeting with charismatic lawyer Wyatt Bose leads to Jonathan's introduction to The List, an underground sex club. Jonathan begins an affair with a woman known only as S, who introduces Jonathan to a world of treachery and murder.",/A68agruFq6vg5oYCMFyllmqMsI0.jpg,/lfkdTvfmaqlGiHymJl6EAdIaN1J.jpg,25000000,2008-04-24,18024545,107
12912,"Comedy, Drama, Romance",Chaos Theory,"Frank Allen, a professional speaker who lectures on time management has a perfectly ordered and scheduled life, down to the minute. When his wife sets his clock forward 10 minutes as a joke, his day is thrown off. Deciding that his strictly ordered life has done him little good, he begins to make multiple choice index cards, choosing one at random and doing what is written on the card.",/mgdibh7MOSh2UUGAIwz1Hjf2UzJ.jpg,/iP4DJqTeMMQJ3J0eyt2RjRH6NZH.jpg,0,2008-04-11,240476,87
12890,"Comedy, Drama, Romance",Smart People,"Professor Lawrence Wetherhold might be imperiously brilliant, monumentally self-possessed and an intellectual giant -- but when it comes to solving the conundrums of love and family, he's as downright flummoxed as the next guy.",/9PMYysg4BJKyOSPdaZdkFLLTVkg.jpg,/igIl4RKxOEYvhQGKCvM6vCRMiVm.jpg,7000000,2008-04-11,10569964,95
12834,"Comedy, Crime, Thriller",Leaves of Grass,"An Ivy League professor returns home, where his pot-growing twin brother has concocted a plan to take down a local drug lord.",/uhQS0C251mo32ZJkcjfFtJ0RN9P.jpg,/kpKXJ6DvLSdc1BOsansl7ZWa84K.jpg,9000000,2009-09-13,1034214,104
12819,"Animation, Family, Comedy, Adventure, Romance",Alpha and Omega,"Two young wolves at opposite ends of their pack's social order are thrown together into a foreign land and need each other to return home, but love complicates everything.",/mpli5lSOeXIphtfNRPPybJYw3V0.jpg,/7YVyH5sS6kLQRsSDF5dhhR0BWeh.jpg,20000000,2010-09-16,50507267,88
12645,"Drama, Action, Thriller",Inhale,A couple goes to dangerous lengths to find a lung donor for their daughter.,/bslsY8dqOvpZlr2eQdrXt4uS4HJ.jpg,/x1JpxURGHRkaGM819kVipNdtgR0.jpg,10000000,2010-08-27,55089,100
12621,"Comedy, Music",Hamlet 2,Failed actor-turned-worse-high-school-drama-teacher Dana Marschz rallies his Tucson students as he conceives and stages politically incorrect musical sequel to Shakespeare's Hamlet.,/fIV7j1fsWlHXE8mjgMfzvsLtGav.jpg,/ljdmxGNwhuWZBsCgANlZrruFkJj.jpg,9000000,2008-01-21,4886216,92
12569,Comedy,Extract,"The owner of a factory that produces flavor extracts, Joel Reynold seems to have it all, but really doesn't. What's missing is sexual attention from his wife, Suzie. Joel hatches a convoluted plan to get Suzie to cheat on him, thereby clearing the way for Joel to have an affair with Cindy, an employee. But what Joel doesn't know is that Cindy is a sociopathic con artist, and a freak workplace accident clears the way for her to ruin Joel forever.",/vSUz6gjbK0x9LfaDxZcIKk84Dxs.jpg,/cjen0vxjybwItQPH3NNCJuME2MY.jpg,8000000,2009-09-03,10848783,92
12526,"Drama, Horror, Thriller",Bug,"In Oklahoma, Agnes, a lonely waitress living in an isolated and dilapidated roadside motel, meets Peter, a quiet and mysterious man with whom she establishes a peculiar relationship.",/frzhV7odH2zy3cZEWd3Yo7eULdg.jpg,/yjTmmAngldFoyDhHxNM8fHblk3O.jpg,4000000,2007-02-21,8095658,98
12473,"Crime, Drama, Music",The Visitor,A college professor travels to New York City to attend a conference and finds a young couple living in his apartment.,/uybT3vd3lvvdQZdK4YAZTG7cmOa.jpg,/9XRRSD7swlYrGBhZ8vOR2yngIKZ.jpg,4000000,2008-02-21,18197518,104
12412,"Drama, War",Miracle at St. Anna,"Miracle at St. Anna chronicles the story of four American soldiers who are members of the all-black 92nd ""Buffalo Soldier"" Division stationed in Tuscany, Italy during World War II.",/hY3O9tTA6xlk5l7xamO4uVNxEN2.jpg,/7PqmgaQBuD0Zp9pDIkkEjkhCJUj.jpg,45000000,2008-09-15,9323833,160
12404,"Drama, History",Me and Orson Welles,"New York, 1937. A teenager hired to star in Orson Welles' production of Julius Caesar becomes attracted to a career-driven production assistant.",/yr5SDUn21j124pQDyr0B9Zsu4Ks.jpg,/jU7KFn4O1HLgzj9WkkmBkzJNPlN.jpg,25000000,2008-09-05,2336172,114
12403,"Thriller, Mystery, Adventure",A Perfect Getaway,"For their honeymoon, newlyweds Cliff and Cydney head to the tropical islands of Hawaii. While journeying through the paradisaical countryside the couple encounters Kale and Cleo, two disgruntled hitchhikers and Nick and Gina, two wild but well-meaning spirits who help guide them through the lush jungles. The picturesque waterfalls and scenic mountainsides quickly give way to terror when Cliff and Cydney learn of a grisly murder that occurred nearby and realize that they're being followed by chance acquaintances that suspiciously fit the description of the killers.",/6n1OBsryOT31WTVxJK4RiCZ14St.jpg,/7Rf1vYvUsZlTG3xlDwsktIrKi7K.jpg,14000000,2009-06-08,22852638,98
12271,"Drama, History",Factory Girl,"In the mid-1960s, wealthy debutant Edie Sedgwick meets artist Andy Warhol. She joins Warhol's famous Factory and becomes his muse. Although she seems to have it all, Edie cannot have the love she craves from Andy, and she has an affair with a charismatic musician, who pushes her to seek independence from the artist and the milieu.",/8eoOLd148gWhboEckk2HyRLZkpG.jpg,/A5Sq71054VptVUQYGdIjjim4hFn.jpg,7000000,2006-12-29,3572632,90
12247,"Drama, Thriller",Shotgun Stories,"Shotgun Stories tracks a feud that erupts between two sets of half brothers following the death of their father. Set against the cotton fields and back roads of Southeast Arkansas, these brothers discover the lengths to which each will go to protect their family.",/u5hVdYR4l7Mv8ruYEGVL1mbIoKC.jpg,/aeIlHt28Z8KmHcKEgl4oLHpwZ8M.jpg,250000,2007-10-01,168237,92
12182,"Romance, Comedy, Music, Drama",Nick and Norah's Infinite Playlist,"Nick cannot stop obsessing over his ex-girlfriend, Tris, until Tris' friend Norah suddenly shows interest in him at a club. Thus begins an odd night filled with ups and downs as the two keep running into Tris and her new boyfriend while searching for Norah's drunken friend, Caroline, with help from Nick's band mates. As the night winds down, the two have to figure out what they want from each other.",/pHxY3cuG7aFPt7P96qnI2wSOvVy.jpg,/cndxWgZEHnSUtytrMjal97ye34E.jpg,9000000,2008-10-03,33600000,89
12178,"Drama, Comedy, Romance",Miss Pettigrew Lives for a Day,"London, England, on the eve of World War II. Guinevere Pettigrew, a strict governess who is unable to keep a job, is fired again. Lost in the hostile city, a series of fortunate circumstances lead her to meet Delysia LaFosse, a glamorous and dazzling American jazz singer whose life is a chaos ruled by indecision, a continuous battle between love and fame.",/aJGSoNe4sjCrYwUtIgkA3x05B43.jpg,/A8ylf9VH21E9uxcl7vslJpPXnwQ.jpg,0,2008-03-07,16724933,92
12171,"Horror, Thriller",The Deaths of Ian Stone,"Deaths tells the story of an all-American guy who is murdered each day by horrifying pursuers, only to wake up in slightly different lives to experience the terror of being murdered again.",/g4YR7t02w3JPMXDQkigeJZ2u2MZ.jpg,/e6ezS6edExJlQsYe7SBcwIG2LdA.jpg,10000,2008-07-18,10000,87
11928,Drama,Tetro,"Bennie travels to Buenos Aires to find his long-missing older brother, a once-promising writer who is now a remnant of his former self. Bennie's discovery of his brother's near-finished play might hold the answer to understanding their shared past and renewing their bond.",/hzhKlkNxSYBctsT1UDsbgUuhPh2.jpg,/9cVpi0V6h1q5sqmfdg9u7A3WCEp.jpg,5000000,2009-06-11,2852915,127
11835,"Action, Crime, Drama, Thriller",Death Sentence,"Nick Hume is a mild-mannered executive with a perfect life, until one gruesome night he witnesses something that changes him forever. Transformed by grief, Hume eventually comes to the disturbing conclusion that no length is too great when protecting his family.",/tlPAcPTRJmHgULtUVIasQWQQiVN.jpg,/3rdEAMh4a3pc7GO6fSkJwpt7BWX.jpg,20000000,2007-08-31,16974459,105
11812,"Romance, Comedy",The Sweetest Thing,"Christina's love life is stuck in neutral. After years of avoiding the hazards of a meaningful relationship, one night while club-hopping with her girlfriends, she meets Peter, her perfect match. Fed up with playing games, she finally gets the courage to let her guard down and follow her heart, only to discover that Peter has suddenly left town. Accompanied by Courtney, she sets out to capture the one that got away.",/7rQm6TZAB3CLB1UNDuocQ8EMdHk.jpg,/8J3LxKuksNkp8TMCIs2pxqJqU0e.jpg,43000000,2002-04-12,68696770,84
11671,"Drama, Romance",Elegy,"Cultural critic David Kepesh finds his life -- which he indicates is a state of ""emancipated manhood"" -- thrown into tragic disarray by Consuela Castillo, a well-mannered student who awakens a sense of sexual possessiveness in her teacher.",/taLjmy5TN0GKg1jzyLQs6p7SJOk.jpg,/roHAoE1TXpUzSolJrjgtmLQbmjS.jpg,13000000,2008-08-08,14894347,112
11600,"War, Drama",Redacted,"A fictional documentary discusses the effects the Iraq war has had on soldiers and local people through interviews with members of an American military unit, the media, and local Iraqis.",/q33xBrApPcI3XFHNoD9BKaDR9Cl.jpg,/vtQHJynrYM4TF0ti96YsyIhox2H.jpg,5000000,2007-11-16,782102,90
11565,"Comedy, Crime",Big Momma's House 2,"FBI agent Malcolm Turner goes back undercover as Big Momma, a slick-talking, slam-dunking Southern granny with attitude to spare! Now this granny must play nanny to three dysfunctional upper-class kids in order to spy on their computer hacker father.",/wIQ7wsT4C1ZTzSJkA3dcCz8vkOh.jpg,/wlbov6pkgySqYZilZcO54f29Dg1.jpg,40000000,2006-01-26,141522961,99
11515,"Drama, History",Goya's Ghosts,"Painter Francisco Goya becomes involved with the Spanish Inquisition after his muse, Inés, is arrested by the church for heresy. Her family turns to him, hoping that his connection with fanatical Inquisitor Lorenzo, whom he is painting, can secure her release.",/qDqp7ud3bGQQ72pOFsPKLNypkKp.jpg,/tyZhS8kA07oU5fO3ruamJkgAC0M.jpg,50000000,2006-11-08,9448082,114
11209,"War, Adventure, History, Western",The Alamo,The legendary true story of a small band of soldiers who sacrificed their lives in hopeless combat against a massive army in order to prevent a tyrant from smashing the new Republic of Texas.,/leDO2O7HywKWZhk15feAQ3Gc37p.jpg,/54KNQfJnYZwhI3sPYyjXtptWGfg.jpg,12000000,1960-10-23,7900000,202
11170,"Drama, History",We Are Marshall,"When a plane crash claims the lives of members of the Marshall University football team and some of its fans, the team's new coach and his surviving players try to keep the football program alive.",/2aY1ZPtn0Nu0yBxdbG1oPtnpER3.jpg,/5PSiExbg6Fm8MiPJOikBCOcZFnd.jpg,65000000,2006-12-12,43500000,124
11045,"Action, Comedy, Thriller, Crime",Taxi,A mouthy and feisty taxicab driver has hot tips for a green and inept cop set on solving a string of New York City bank robberies committed by a quartet of female Brazilian bank robbers.,/tX9QP4WciyzzGlXlYFf5a8Q7w6V.jpg,/eLDoNLJHZPcavTT1vJqZoGydoWB.jpg,25000000,2004-10-06,71255003,97
10992,"Family, Comedy, Action, Adventure, Fantasy",Cats & Dogs,"When a professor develops a vaccine that eliminates human allergies to dogs, he unwittingly upsets the fragile balance of power between cats and dogs and touches off an epic battle for pet supremacy. The fur flies as the feline faction, led by Mr. Tinkles, squares off against wide-eyed puppy Lou and his canine cohorts.",/3ipuPBeBfsxcsry7Gh5m9J1rwJ1.jpg,/azV3Je9uYKvSL2B46wc4vOHJV4S.jpg,60000000,2001-07-04,93375151,87
10950,Drama,I Am Sam,"Sam, a neurodivergent man, has a daughter with a homeless woman who abandons them when they leave the hospital, leaving Sam to raise Lucy on his own. But as Lucy grows up, Sam's limitations as a parent start to become a problem and the authorities take her away. Sam convinces high-priced lawyer Rita to take his case pro bono and in turn teaches her the value of love and family.",/mOsg2l9zq315ouw55rbNATSwgU1.jpg,/3MUXRSyx9gnA2lLSSTGLN8cQQ42.jpg,22000000,2001-12-28,92542418,132
10900,"Horror, Thriller, Mystery",Surveillance,An FBI agent tracks a serial killer with the help of three of his would-be victims - all of whom have wildly different stories to tell.,/iExOE5nfduuD1rL1flHBhkCffxp.jpg,/8CYX53rLeRonQjJOKyHkwAwBIWD.jpg,3500000,2008-02-08,1138322,97
10822,Drama,Savage Grace,"This examination of a famous scandal from the 1970s explores the relationship between Barbara Baekeland and her only son, Antony. Barbara, a lonely social climber unhappily married to the wealthy but remote plastics heir Brooks Baekeland, dotes on Antony, who is homosexual. As Barbara tries to ""cure"" Antony of his sexuality -- sometimes by seducing him herself -- the groundwork is laid for a murderous tragedy.",/lPaccvnbWxjA6GdemUeFmrbJNv2.jpg,/z83ExVvReRTMuwxRqatzUaHwIYR.jpg,4600000,2007-05-18,1432799,97
10760,Comedy,Sydney White,"College freshman Sydney White arrives at Southern Atlantic University, determined to pledge her late mother's sorority. Unfortunately, she finds that the sisterhood has changed since her parent's day. Banished to a condemned house, Sydney joins forces with seven outcasts to take over the student government and win equal rights for nerd and noted alike.",/bB2L8pB8Qdy3sd4b94Vw75EUEpo.jpg,/ce3NNmhVZY5NkUe5Y8Je8CciKqf.jpg,16500000,2007-09-21,13620075,108
10759,Comedy,The Comebacks,"Out-of-luck coach Lambeau Fields takes a rag-tag bunch of college misfits and drives them towards the football championships. In the process, this life-long loser discovers that he is a winner after all by redeeming himself, saving his relationship with his family and friends, and finding that there is indeed, no ""I"" in ""team""!",/bRCGGwV2tZXroKIsmNBjiMaWQIw.jpg,/eY9cDrjSIzsLeMpMRJ0b6dm4oDB.jpg,15000000,2007-10-19,13500000,107
10758,"Drama, Comedy, Romance",Waitress,"Jenna is a pregnant, unhappily married waitress in the deep south. She meets a newcomer to her town and falls into an unlikely relationship as a last attempt at happiness.",/cmdaPEbxLhty4cvxXhJx8KFe5Bh.jpg,/ux3SPTHHmJytSjWEaV7xlo9nbOZ.jpg,1500000,2007-05-25,22240529,105
10529,"Science Fiction, Action",Outlander,"During the reign of the Vikings, a man from another world crash-lands on Earth, bringing with him an alien predator. The man must fuse his advanced technology with the weaponry of the vikings to fight the monster.",/3b973tk8kA9tiY85ppxPxpXIrP3.jpg,/nCZzrFonDkWfYkfxzsPByBY4Lvk.jpg,50000000,2008-04-24,7033683,115
10523,"Drama, History",W.,"The story of the eventful life of George W. Bush—his struggles and triumphs, how he found both his wife and his faith—and the critical days leading up to his decision to invade Iraq.",/4sGq2IIOw1VjaUUCAhUOIAyjmEv.jpg,/nJm8UF4zbUYEoku9seEtz1PTJGS.jpg,25100000,2008-10-17,29506464,129
10488,"Adventure, Comedy, Family, Fantasy",Nim's Island,A young girl inhabits an isolated island with her scientist father and communicates with a reclusive author of the novel she's reading.,/yXqNFTsp2P3fSkSQvs0vxkQF586.jpg,/vhNoXDpc7T5OdmAuu8DMHLB39uo.jpg,37000000,2008-04-03,100104565,96
10483,"Action, Thriller, Science Fiction",Death Race,"Terminal Island, New York: 2020. Overcrowding in the US penal system has reached a breaking point. Prisons have been turned over to a monolithic Weyland Corporation, which sees jails full of thugs as an opportunity for televised sport. Adrenalized inmates, a global audience hungry for violence and a spectacular, enclosed arena come together to form the 'Death Race', the biggest, most brutal event.",/bSqhsOTMnp0L6xGSHCAArXXURNy.jpg,/5A79GeOb3uChQ0l0ZDjDyODKQp3.jpg,45000000,2008-08-22,76000000,105
10471,Comedy,Next Friday,"A streetwise man flees South Central Los Angeles, heading to the suburbs and his lottery-winner uncle and cousin, to avoid a neighborhood thug with a grudge who has just escaped from prison.",/xi4Uy11TdACds3SXglrbbmaVd90.jpg,/dP4fYCGQZzg17ta7FvLwJVCwwt9.jpg,11000000,2000-01-12,59827328,98
10425,"Drama, Action, Thriller, Crime",The Death and Life of Bobby Z,"A DEA agent provides former Marine Tim Kearney with a way out of his prison sentence: impersonate Bobby Z, a recently deceased drug dealer, in a hostage switch with a crime lord. When the negotiations go awry, Kearney flees, with Z's son in tow.",/o1QOSrwY9cjkEi1f9RL3tYxUFta.jpg,/sgIthxRLUBTbaetVXvXwQEmbfn2.jpg,22000000,2007-07-23,413454,97
10393,Comedy,The Replacements,"Maverick old-guard coach Jimmy McGinty is hired in the wake of a players' strike to help the Washington Sentinels advance to the playoffs. But that impossible dream hinges on whether his replacements can hunker down and do the job. So, McGinty dusts off his secret dossier of ex-players who never got a chance (or screwed up the one they were given) and knits together a bad-dream team of guys who just may give the Sentinels their title shot.",/xGhlPNsXkh5sFXJqJs0sOXvHRrS.jpg,/6qerI41HqkdRlio1sG0d5HLZcFN.jpg,50000000,2000-08-11,50054511,118
10366,"Action, Science Fiction",Universal Soldier: The Return,"Luc Deveraux, the heroic former Universal Soldier, is about to be thrown into action once again. When SETH, the supercomputer-controlled ultra-warrior, decides to take revenge and destroy its creators, only Luc can stop it. All hell breaks loose as Luc battles SETH and a deadly team of perfect soldiers in a struggle that pits man against machine and good against evil.",/7mTsm6R2LAOxOsQ1BooJ27WwzAl.jpg,/qlcPJK0Me8aUtDPwk3TqN2RdKH4.jpg,33500000,1999-08-05,10667893,82
10294,"Horror, Thriller",Vacancy,"A young married couple becomes stranded at an isolated motel and find hidden video cameras in their room. They realize that unless they escape, they'll be the next victims of a snuff film.",/7rTIZCubYsgITs7gZ0ysANb6kOn.jpg,/9I7gAKVz8dE0sc1gwW0MAhlEAH0.jpg,19000000,2007-04-20,35300645,85
10229,"Drama, Romance",A Walk to Remember,"When the popular, restless Landon Carter is forced to participate in the school drama production, he falls in love with Jamie Sullivan, the daughter of the town's minister. Jamie has a ""to-do"" list for her life, as well as a very big secret she must keep from Landon.",/1FWSGQZo6HAzqO52VHL405VxJ07.jpg,/8lUYMvWdHA0Q0k5F76RQCeCBUkA.jpg,11800000,2002-01-25,47494916,101
10190,Drama,Towelhead,"A young Arab-American girl struggles with her sexual obsession, a bigoted Army reservist, and her strict father during the Gulf War.",/ipZASZJS4jcKHUMVeacuVlFUwHG.jpg,/2j8CNzvRzdICkwRXojdrDyT65J1.jpg,0,2008-09-12,367638,111
10188,"Adventure, Comedy, Drama",The Sisterhood of the Traveling Pants 2,"Four young women continue the journey toward adulthood that began with ""The Sisterhood of the Traveling Pants."" Now three years later, these lifelong friends embark on separate paths for their first year of college and the summer beyond, but remain in touch by sharing their experiences with each other.",/kF1n2SZf1eRCQRipExHrQJhtDWn.jpg,/bAdkVOD91jCHos4163qyVu1TFua.jpg,27000000,2008-08-06,44352417,117
10187,"Comedy, Drama",Swing Vote,"In a remarkable turn of events, the result of the presidential election comes down to one man's vote.",/79oCgYdfWJv6Wfew0xcsLgNZPIa.jpg,/aa5pWY2IVObKS7JZpfEw7Fe4FJk.jpg,21000000,2008-08-01,17600000,120
10186,"Comedy, Music",The Rocker,"In the 1980s, a drummer is abandoned by his band just before they become rock superstars. Twenty years later, the drummer sees his second chance at stardom arise when he is asked to perform with his teenage nephew's high school rock band.",/y6YSJ6TpXC1lbn7dF7CQ39g8l5H.jpg,/wzgFC7jOEMtf9D6CSdI7ckUMtwU.jpg,15000000,2008-08-20,8762890,102
10185,"Horror, Mystery, Fantasy",The Midnight Meat Train,"A photographer's obsessive pursuit of dark subject matter leads him into the path of a serial killer who stalks late night commuters, ultimately butchering them in the most gruesome ways.",/rlFaYFHwUmetf6VhKDIwrYEOeez.jpg,/x5YbfyUA8huK0shr008xwzNVJ5Y.jpg,15000000,2008-08-07,3533227,98
10183,"Drama, Crime",Frozen River,"After her husband deserts her, working-class mother Ray Eddy is in great need of money to find a home. Lured by the possibility of easy cash, she joins Lila, a widowed Mohawk who earns a living by smuggling immigrants from Canada to the U.S. across the St. Lawrence.",/lu1xY551TaDj4Lx25RPsqizTBAr.jpg,/qZRcN4JLwYQWTxKlycZPLQb37mO.jpg,1000000,2008-03-26,5457664,97
10172,"Family, Comedy",Are We Done Yet?,Newlyweds Nick and Suzanne decide to move to the suburbs to provide a better life for their two kids. But their idea of a dream home is disturbed by a contractor with a bizarre approach to business.,/xVfjgAzvdmHdW25ZUG3nMKKmauX.jpg,/uZ9NZh4zB80phMxo5PucFyWagjG.jpg,0,2007-04-04,58400000,92
10107,"Family, Comedy",Firehouse Dog,"Rexxx, Hollywood's top canine star, gets lost and is adopted into a shabby firehouse. He teams up with a young kid to get the station back on its feet.",/w2gpGtFz0KuNuNhUxKTGQUzvgfP.jpg,/q6wm2pmx8WiYrNa1vbCaabCUDcD.jpg,0,2007-04-04,17384424,111
10093,"Horror, Drama, Thriller",The Return,"Joanna Mills has a successful career but feels her personal life is spinning out of control. She has few friends, an estranged father, and a crazy ex-boyfriend who is stalking her. Joanna begins having terrifying visions of a woman's murder, and it seems that she is the killer's next target. Determined to solve the mystery and escape her apparent fate, Joanna follows her visions to the victim's hometown and finds that some secrets just do not stay buried.",/yz0puYEAPgfBus2GtKU3LJpkSge.jpg,/ywBeNqMJKBowfwrv274blsVXCB5.jpg,15000000,2006-11-10,11992014,85
10090,"Action, Comedy, Crime",Reno 911!: Miami,A rag-tag team of Reno cops are called in to save the day after a terrorist attack disrupts a national police convention in Miami Beach during spring break. Based on the Comedy Central series.,/tNCBhUrlskXHvp7JozWUmVKeuP0.jpg,/l9v3nqTU4Gj2zuASGDLJX4YD8ma.jpg,10000000,2007-02-23,20342161,83
10075,"Drama, Fantasy, Horror, Romance",Blood and Chocolate,A young teenage werewolf is torn between honoring her family's secret and her love for a man.,/2wcRPnjAyN9yzHgr1DCpSaGe7wv.jpg,/wEINxsCVdw3HGrzV5XDLxy16hyP.jpg,15000000,2007-01-26,6300000,98
10032,"Comedy, Romance",Van Wilder 2: The Rise of Taj,"Taj Mahal Badalandabad leaves Coolidge College behind for the halls of Camford University in England, where he looks to continue his education, and teach an uptight student how to make the most out of her academic career.",/xm7dypK8AlW3LdVtjmwgMzez4or.jpg,/irk5J6IPY4YV4WKrzhwNap8WESn.jpg,0,2006-12-01,6086508,97
10016,"Action, Horror, Science Fiction",Ghosts of Mars,"In 2176, a Martian police unit is sent to pick up a highly dangerous criminal at a remote mining post. Upon arrival, the cops find the post deserted and something far more dangerous than any criminal — the original inhabitants of Mars, hellbent on getting their planet back.",/anSbunnEMI0TSmizqUSRACoe18l.jpg,/i2zztssCIbahGES1fdfWFmDXian.jpg,28000000,2001-08-24,14010832,98
9997,"Fantasy, Horror, Action, Science Fiction",Gabriel,Gabriel tells the story of an archangel who fights to bring light back to purgatory - a place where darkness rules - and save the souls of the city's inhabitants.,/381VJtVELz6gH7NwsLNVeXHIxVp.jpg,/pH5ieqe5s2ZuZeEhloJZk9WeCTL.jpg,200000,2007-11-15,1395610,109
9969,"Comedy, Family",Deck the Halls,"Determined to unseat Steve Finch's reign as the town's holiday season king, Buddy Hall plasters his house with so many decorative lights that it'll be visible from space! When their wives bond, and their kids follow suit, the two men only escalate their rivalry - and their decorating.",/zHXoXQ3FuYiTXQe4gE2jGeuUjbq.jpg,/smJDzhYGhl6j9OrucsB7IkMNy82.jpg,51000000,2006-11-22,47231070,93
9828,"Thriller, Mystery, Adventure, Crime",Unknown,Five men wake up in a locked-down warehouse with no memory of who they are. They are forced to figure out who is good and who is bad to stay alive.,/2AnWtbrtWgZBiul29Fe3ArddSsv.jpg,/h6hz8LjwyYM0jrz6pxAYicwwIrj.jpg,3700000,2006-11-03,3419456,85
9815,Drama,Goal II: Living the Dream,"Tempted away from Newcastle United to join Real Madrid, rising star Santiago Munez finds this latest change of fortune the greatest challenge yet - personally as well as professionally. He is reunited with Gavin Harris, though they must compete to be on the team, and estranged from fiancee Roz, whose nursing career keeps her back home.",/m6NDLpiwDL5p1srXtqZ0sacxbHu.jpg,/sKKej989oVbZahldAkrMVmyB8pU.jpg,10000000,2007-02-09,7864905,115
9809,"Comedy, Crime",Let's Go to Prison,"When a career criminal's plan for revenge is thwarted by unlikely circumstances, he puts his intended victim's son in his place by putting him in prison...and then joining him.",/1ZyZvbZlvA6fFLWEPmbJ84G3kG1.jpg,/4FAieUHmV0zhCbvIgI8eGoLfDIJ.jpg,4000000,2006-11-17,4630045,89
9796,"Horror, Thriller",Turistas,A group of young backpackers' vacation turns sour when a bus accident leaves them marooned in a remote Brazilian rural area that holds an ominous secret.,/ooUOvvPAL4MJrvo1vlsd7VWsmC3.jpg,/nvQqTMPVL8NDeHKEkzAL0ADIECS.jpg,10000000,2006-12-01,14652825,93
9793,"Horror, Thriller",The Hills Have Eyes 2,A group of National Guard trainees on a routine mission find themselves up against cannibalistic mutants in the New Mexico desert.,/9V529yHwmYay2wmYo0YcgUijeJO.jpg,/3SX2UGSmAjIZsVACpshPpKtjbDr.jpg,15000000,2007-03-22,37697773,90
9785,"Fantasy, Thriller, Mystery",The Invisible,After an attack leaves him in limbo -- invisible to the living and also near death -- a teenager discovers the only person who might be able help him is his attacker.,/6gmgk1rWMj5USt3Q9iy05MslNeM.jpg,/vSJloUNJSKWJzQ4RbxBFKOA2p2m.jpg,30000000,2007-04-27,26810113,102
9766,"Crime, Drama",Gridiron Gang,"Under the leadership of their counselor, teenagers at a juvenile detention center gain self-esteem by playing football together.",/mcGCoUn02yCQbv2dPJt6JFiiy3k.jpg,/uwAlznw4yrBHbT3fPfTbSRy9UfG.jpg,30000000,2006-09-15,41500000,125
